dataset	Ensembl_ID	Gene_symbol	histology_group	stage	mean_expr	sd_expr	n_samples
GSE162694	ENSG00000196588	MKL1	F2	2	7.83978968107614	0.304785194730409	27
GSE162694	ENSG00000196588	MKL1	F3	3	8.13345360098859	0.378580696429938	8
GSE162694	ENSG00000196588	MKL1	F4	4	7.89439528658276	0.575291910563738	12
GSE162694	ENSG00000186260	MKL2	F0	0	10.4091833448036	0.404927209009058	35
GSE162694	ENSG00000186260	MKL2	F1	1	10.4330099325474	0.394038556375283	30
GSE162694	ENSG00000186260	MKL2	F2	2	10.5189823686426	0.259323248562818	27
GSE162694	ENSG00000186260	MKL2	F3	3	10.5420259998083	0.36756893963596	8
GSE162694	ENSG00000186260	MKL2	F4	4	10.1890624505926	0.445572850262878	12
GSE162694	ENSG00000133026	MYH10	F0	0	11.0491354889239	0.391260400887215	35
GSE162694	ENSG00000133026	MYH10	F1	1	10.9667551237685	0.412300732281772	30
GSE162694	ENSG00000133026	MYH10	F2	2	11.0462970463037	0.43195422561029	27
GSE162694	ENSG00000133026	MYH10	F3	3	11.2385202611949	0.41518326681085	8
GSE162694	ENSG00000133026	MYH10	F4	4	11.3685231109744	0.330281041635534	12
GSE162694	ENSG00000100345	MYH9	F0	0	12.4755974947924	0.349495565630255	35
GSE162694	ENSG00000100345	MYH9	F1	1	12.3818655002694	0.361035647590988	30
GSE162694	ENSG00000100345	MYH9	F2	2	12.4237727968456	0.316046348557716	27
GSE162694	ENSG00000100345	MYH9	F3	3	12.5958757010839	0.224324312317018	8
GSE162694	ENSG00000100345	MYH9	F4	4	13.1806842037199	0.418763659960364	12
GSE162694	ENSG00000101335	MYL9	F0	0	7.5894041297503	0.899144107550011	35
GSE162694	ENSG00000101335	MYL9	F1	1	7.28609282814634	0.845194224563155	30
GSE162694	ENSG00000101335	MYL9	F2	2	7.16700112807762	0.653421890195349	27
GSE162694	ENSG00000101335	MYL9	F3	3	7.95108735667534	0.424074697757569	8
GSE162694	ENSG00000101335	MYL9	F4	4	8.88062181350973	0.697923905141851	12
GSE162694	ENSG00000065534	MYLK	F0	0	12.5120613615504	0.519761895537845	35
GSE162694	ENSG00000065534	MYLK	F1	1	12.3631609147717	0.405399578323391	30
GSE162694	ENSG00000065534	MYLK	F2	2	12.3034650884974	0.286674651624844	27
GSE162694	ENSG00000065534	MYLK	F3	3	12.4845730135183	0.347499598448203	8
GSE162694	ENSG00000065534	MYLK	F4	4	12.6092906912319	0.335495884053281	12
GSE162694	ENSG00000164867	NOS3	F0	0	7.15446572507372	0.772373359576272	35
GSE162694	ENSG00000164867	NOS3	F1	1	7.08970414570849	0.878034811379493	30
GSE162694	ENSG00000164867	NOS3	F2	2	6.9590942677604	0.580635110014727	27
GSE162694	ENSG00000164867	NOS3	F3	3	6.77670829164403	0.686209646187016	8
GSE162694	ENSG00000164867	NOS3	F4	4	7.22559662149957	0.585440754565685	12
GSE162694	ENSG00000124789	NUP153	F0	0	10.5187416504446	0.344955023730338	35
GSE162694	ENSG00000124789	NUP153	F1	1	10.5737171406388	0.330641241484596	30
GSE162694	ENSG00000124789	NUP153	F2	2	10.5424889609904	0.265565403147523	27
GSE162694	ENSG00000124789	NUP153	F3	3	10.3781684621831	0.228838043977453	8
GSE162694	ENSG00000124789	NUP153	F4	4	10.7642713277053	0.427555849743018	12
GSE162694	ENSG00000213024	NUP62	F0	0	8.60125874304876	0.416143363837062	35
GSE162694	ENSG00000213024	NUP62	F1	1	8.67309297059297	0.685278238597263	30
GSE162694	ENSG00000213024	NUP62	F2	2	8.60733018980739	0.404259627999758	27
GSE162694	ENSG00000213024	NUP62	F3	3	8.78946948216286	0.397160019488264	8
GSE162694	ENSG00000213024	NUP62	F4	4	8.98187904890896	0.210406162657308	12
GSE162694	ENSG00000102900	NUP93	F0	0	7.67231797435614	0.317085212355711	35
GSE162694	ENSG00000102900	NUP93	F1	1	7.6971609804454	0.329096488139354	30
GSE162694	ENSG00000102900	NUP93	F2	2	7.78658102970397	0.247648135520356	27
GSE162694	ENSG00000102900	NUP93	F3	3	7.7430029849506	0.247641808538074	8
GSE162694	ENSG00000102900	NUP93	F4	4	8.1173215092482	0.461397480303639	12
GSE162694	ENSG00000108518	PFN1	F0	0	10.6628056721675	0.542556619841485	35
GSE162694	ENSG00000108518	PFN1	F1	1	10.642070488673	0.65936610312713	30
GSE162694	ENSG00000108518	PFN1	F2	2	10.3913959106947	0.445743813144678	27
GSE162694	ENSG00000108518	PFN1	F3	3	10.5351195708565	0.578542944076905	8
GSE162694	ENSG00000108518	PFN1	F4	4	11.1815023351288	0.448161911788762	12
GSE162694	ENSG00000103335	PIEZO1	F0	0	8.80953071726993	0.801811649083968	35
GSE162694	ENSG00000103335	PIEZO1	F1	1	8.68388945420864	0.899221302090533	30
GSE162694	ENSG00000103335	PIEZO1	F2	2	8.62834485577759	0.485269902373255	27
GSE162694	ENSG00000103335	PIEZO1	F3	3	9.10752677409251	0.614200213745164	8
GSE162694	ENSG00000103335	PIEZO1	F4	4	9.27134608756936	0.710697943660156	12
GSE162694	ENSG00000160199	PKNOX1	F0	0	8.46064331821073	0.37544932798529	35
GSE162694	ENSG00000160199	PKNOX1	F1	1	8.47739674151391	0.319210936923551	30
GSE162694	ENSG00000160199	PKNOX1	F2	2	8.46210242311109	0.278916936833652	27
GSE162694	ENSG00000160199	PKNOX1	F3	3	8.28751153584341	0.361043392446489	8
GSE162694	ENSG00000160199	PKNOX1	F4	4	8.39637559086661	0.221345788784659	12
GSE162694	ENSG00000178209	PLEC	F0	0	10.2492469369048	0.653153671789201	35
GSE162694	ENSG00000178209	PLEC	F1	1	10.0098319118013	0.793256643752657	30
GSE162694	ENSG00000178209	PLEC	F2	2	9.83988503829764	0.595258863618674	27
GSE162694	ENSG00000178209	PLEC	F3	3	9.98203136089091	0.859050960005165	8
GSE162694	ENSG00000178209	PLEC	F4	4	10.5430197014647	0.518247884082929	12
GSE162694	ENSG00000121390	PSPC1	F0	0	8.92283647313663	0.233847231281651	35
GSE162694	ENSG00000121390	PSPC1	F1	1	9.01391058482617	0.29934450414978	30
GSE162694	ENSG00000121390	PSPC1	F2	2	9.08314696659323	0.255068834855664	27
GSE162694	ENSG00000121390	PSPC1	F3	3	9.09233597648384	0.229422010997865	8
GSE162694	ENSG00000121390	PSPC1	F4	4	8.86644923365063	0.404234780431863	12
GSE162694	ENSG00000169398	PTK2	F0	0	10.8508456784884	0.186834695233578	35
GSE162694	ENSG00000169398	PTK2	F1	1	10.7195885061045	0.184877954849397	30
GSE162694	ENSG00000169398	PTK2	F2	2	10.8271989711609	0.177092614775184	27
GSE162694	ENSG00000169398	PTK2	F3	3	10.788190366194	0.235254191538124	8
GSE162694	ENSG00000169398	PTK2	F4	4	10.707229491449	0.185519093235856	12
GSE162694	ENSG00000089159	PXN	F0	0	9.23542234482185	0.468465164186324	35
GSE162694	ENSG00000089159	PXN	F1	1	9.05831534073733	0.496496044999376	30
GSE162694	ENSG00000089159	PXN	F2	2	9.01086747637547	0.329932608370876	27
GSE162694	ENSG00000089159	PXN	F3	3	9.08776722457091	0.385794442980733	8
GSE162694	ENSG00000089159	PXN	F4	4	8.95416655111783	0.358809814919728	12
GSE162694	ENSG00000164754	RAD21	F0	0	10.8725500918091	0.367561649838356	35
GSE162694	ENSG00000164754	RAD21	F1	1	10.8778600180054	0.366237976375114	30
GSE162694	ENSG00000164754	RAD21	F2	2	10.8697967045395	0.347130795979126	27
GSE162694	ENSG00000164754	RAD21	F3	3	10.9787938756617	0.366485019735416	8
GSE162694	ENSG00000164754	RAD21	F4	4	11.1364266374707	0.324826355543265	12
GSE162694	ENSG00000067560	RHOA	F0	0	11.5102170932822	0.288236373547966	35
GSE162694	ENSG00000067560	RHOA	F1	1	11.5169396947371	0.240386911908943	30
GSE162694	ENSG00000067560	RHOA	F2	2	11.5293359999792	0.234576765765904	27
GSE162694	ENSG00000067560	RHOA	F3	3	11.5926207471205	0.125617180260838	8
GSE162694	ENSG00000067560	RHOA	F4	4	12.0039980934867	0.204627066245588	12
GSE162694	ENSG00000067900	ROCK1	F0	0	11.1277897974819	0.336235391360181	35
GSE162694	ENSG00000067900	ROCK1	F1	1	11.1712474570903	0.335671350806843	30
GSE162694	ENSG00000067900	ROCK1	F2	2	11.2325021221347	0.268138452650646	27
GSE162694	ENSG00000067900	ROCK1	F3	3	11.0820652565153	0.353955305675968	8
GSE162694	ENSG00000067900	ROCK1	F4	4	11.1067127508244	0.356954473697138	12
GSE162694	ENSG00000134318	ROCK2	F0	0	11.2334587467449	0.377477152898265	35
GSE162694	ENSG00000134318	ROCK2	F1	1	11.2476000006892	0.346646284859601	30
GSE162694	ENSG00000134318	ROCK2	F2	2	11.3190822628621	0.302161740413096	27
GSE162694	ENSG00000134318	ROCK2	F3	3	11.3354614834978	0.61165881927222	8
GSE162694	ENSG00000134318	ROCK2	F4	4	11.4637041790272	0.452099469510668	12
GSE162694	ENSG00000106366	SERPINE1	F0	0	9.38292516568095	1.13296149572613	35
GSE162694	ENSG00000106366	SERPINE1	F1	1	9.71055511309422	1.24888748016423	30
GSE162694	ENSG00000106366	SERPINE1	F2	2	9.16371768725133	1.06190233070926	27
GSE162694	ENSG00000106366	SERPINE1	F3	3	9.37129294571246	0.884193092590778	8
GSE162694	ENSG00000106366	SERPINE1	F4	4	11.7869833802771	1.56807562404509	12
GSE162694	ENSG00000143379	SETDB1	F0	0	10.3248668290508	0.292746949589918	35
GSE162694	ENSG00000143379	SETDB1	F1	1	10.3194903833338	0.289762638956083	30
GSE162694	ENSG00000143379	SETDB1	F2	2	10.3452514818277	0.134828989639911	27
GSE162694	ENSG00000143379	SETDB1	F3	3	10.222295705834	0.366416541476352	8
GSE162694	ENSG00000143379	SETDB1	F4	4	9.81367379754791	0.423134737624541	12
GSE162694	ENSG00000175387	SMAD2	F0	0	10.6564337570167	0.222029077418872	35
GSE162694	ENSG00000175387	SMAD2	F1	1	10.6998208749432	0.248809957248128	30
GSE162694	ENSG00000175387	SMAD2	F2	2	10.6828737630319	0.201163732635128	27
GSE162694	ENSG00000175387	SMAD2	F3	3	10.6624021410697	0.210722613145057	8
GSE162694	ENSG00000175387	SMAD2	F4	4	11.1788772059525	0.337704037595743	12
GSE162694	ENSG00000166949	SMAD3	F0	0	10.3259395143542	0.286541632158525	35
GSE162694	ENSG00000166949	SMAD3	F1	1	10.2422656534934	0.314133001032523	30
GSE162694	ENSG00000166949	SMAD3	F2	2	10.1757936187899	0.327110720585036	27
GSE162694	ENSG00000166949	SMAD3	F3	3	10.184440062779	0.277331088207299	8
GSE162694	ENSG00000166949	SMAD3	F4	4	9.89945193315937	0.396458356461436	12
GSE162694	ENSG00000072501	SMC1A	F0	0	11.0727314318889	0.431860908805187	35
GSE162694	ENSG00000072501	SMC1A	F1	1	10.8935699803678	0.376716832764266	30
GSE162694	ENSG00000072501	SMC1A	F2	2	10.7894542429716	0.406705176474457	27
GSE162694	ENSG00000072501	SMC1A	F3	3	11.0620441839072	0.187734010316422	8
GSE162694	ENSG00000072501	SMC1A	F4	4	10.8638059742689	0.38943230233328	12
GSE162694	ENSG00000108055	SMC3	F0	0	9.96168131027511	0.348265421939237	35
GSE162694	ENSG00000108055	SMC3	F1	1	9.95335638730292	0.329493029383943	30
GSE162694	ENSG00000108055	SMC3	F2	2	10.0965890125017	0.28172442608778	27
GSE162694	ENSG00000108055	SMC3	F3	3	10.1049469096223	0.426606361841566	8
GSE162694	ENSG00000108055	SMC3	F4	4	10.1251742512705	0.294429335508561	12
GSE162694	ENSG00000197122	SRC	F0	0	7.00164048397841	0.706053035139839	35
GSE162694	ENSG00000197122	SRC	F1	1	6.94018374186069	0.694547223110441	30
GSE162694	ENSG00000197122	SRC	F2	2	7.02718252942568	0.651155755403414	27
GSE162694	ENSG00000197122	SRC	F3	3	7.19577461812281	0.579075482259064	8
GSE162694	ENSG00000197122	SRC	F4	4	7.79878019819947	0.54430245123582	12
GSE162694	ENSG00000112658	SRF	F0	0	7.73394183120509	0.692413088316401	35
GSE162694	ENSG00000112658	SRF	F1	1	7.58956874107179	0.774704676377938	30
GSE162694	ENSG00000112658	SRF	F2	2	7.38863318118452	0.489420013103771	27
GSE162694	ENSG00000112658	SRF	F3	3	7.43941908683032	0.480340058660119	8
GSE162694	ENSG00000112658	SRF	F4	4	8.67133689431964	0.610341665008382	12
GSE162694	ENSG00000164828	SUN1	F0	0	10.4836057554149	0.266906457508017	35
GSE162694	ENSG00000164828	SUN1	F1	1	10.4350334671073	0.276405193089851	30
GSE162694	ENSG00000164828	SUN1	F2	2	10.4111184093946	0.152191567715866	27
GSE162694	ENSG00000164828	SUN1	F3	3	10.4251403386162	0.177608545068539	8
GSE162694	ENSG00000164828	SUN1	F4	4	10.3788289282185	0.311216692167677	12
GSE162694	ENSG00000100242	SUN2	F0	0	10.6302049757372	0.796554334078006	35
GSE162694	ENSG00000100242	SUN2	F1	1	10.3173769181759	0.913453026422573	30
GSE162694	ENSG00000100242	SUN2	F2	2	10.0502457354714	0.585730422048848	27
GSE162694	ENSG00000100242	SUN2	F3	3	10.2446180689729	0.849099688256217	8
GSE162694	ENSG00000100242	SUN2	F4	4	10.7827664017867	0.534319890131404	12
GSE162694	ENSG00000101945	SUV39H1	F0	0	6.66313378332812	0.615729731766893	35
GSE162694	ENSG00000101945	SUV39H1	F1	1	6.47412674271688	0.555276605475607	30
GSE162694	ENSG00000101945	SUV39H1	F2	2	6.19903947637406	0.391927356589897	27
GSE162694	ENSG00000101945	SUV39H1	F3	3	6.4508484570181	0.700876361805748	8
GSE162694	ENSG00000101945	SUV39H1	F4	4	6.27842284718988	0.501760978166354	12
GSE162694	ENSG00000152455	SUV39H2	F0	0	7.51510530779826	0.306330680611374	35
GSE162694	ENSG00000152455	SUV39H2	F1	1	7.59842163666317	0.346374220293627	30
GSE162694	ENSG00000152455	SUV39H2	F2	2	7.64991346879656	0.251603223219227	27
GSE162694	ENSG00000152455	SUV39H2	F3	3	7.6905456463916	0.349038163708872	8
GSE162694	ENSG00000152455	SUV39H2	F4	4	7.54188058530223	0.424317552609896	12
GSE162694	ENSG00000178691	SUZ12	F0	0	9.70755139840878	0.304177385901716	35
GSE162694	ENSG00000178691	SUZ12	F1	1	9.83653018447625	0.329185042311157	30
GSE162694	ENSG00000178691	SUZ12	F2	2	9.89240844916277	0.232037531205595	27
GSE162694	ENSG00000178691	SUZ12	F3	3	9.76972879204189	0.389260200078884	8
GSE162694	ENSG00000178691	SUZ12	F4	4	9.81307497048729	0.359238759460907	12
GSE162694	ENSG00000131018	SYNE1	F0	0	12.8408097680619	0.27695189036531	35
GSE162694	ENSG00000131018	SYNE1	F1	1	12.6996026605115	0.335851449147611	30
GSE162694	ENSG00000131018	SYNE1	F2	2	12.7060974101088	0.229318851371362	27
GSE162694	ENSG00000131018	SYNE1	F3	3	12.720000657095	0.345299323417853	8
GSE162694	ENSG00000131018	SYNE1	F4	4	12.1014114765162	0.531432327143264	12
GSE162694	ENSG00000054654	SYNE2	F0	0	12.8182560008454	0.242504610722396	35
GSE162694	ENSG00000054654	SYNE2	F1	1	12.7266673395353	0.3519505463884	30
GSE162694	ENSG00000054654	SYNE2	F2	2	12.7149559276066	0.285053388811533	27
GSE162694	ENSG00000054654	SYNE2	F3	3	12.8082224036993	0.171822171712686	8
GSE162694	ENSG00000054654	SYNE2	F4	4	12.6030517858472	0.345935940856688	12
GSE162694	ENSG00000176438	SYNE3	F0	0	8.6565431233861	0.519505715322051	35
GSE162694	ENSG00000176438	SYNE3	F1	1	8.59824628594496	0.56033570949599	30
GSE162694	ENSG00000176438	SYNE3	F2	2	8.55447296435449	0.357913678180796	27
GSE162694	ENSG00000176438	SYNE3	F3	3	8.57144084047947	0.367071534008342	8
GSE162694	ENSG00000176438	SYNE3	F4	4	7.91966645104223	0.65834538153929	12
GSE162694	ENSG00000181392	SYNE4	F0	0	7.3033294633922	0.753120643346321	35
GSE162694	ENSG00000181392	SYNE4	F1	1	6.9526727479378	0.816188381146842	30
GSE162694	ENSG00000181392	SYNE4	F2	2	7.09724952950187	0.55989112680995	27
GSE162694	ENSG00000181392	SYNE4	F3	3	6.98276331516288	0.452933075507943	8
GSE162694	ENSG00000181392	SYNE4	F4	4	6.67417572160597	0.729065152529064	12
GSE162694	ENSG00000187079	TEAD1	F0	0	11.1292231159321	0.36717018746487	35
GSE162694	ENSG00000187079	TEAD1	F1	1	11.0026701999808	0.266003509292894	30
GSE162694	ENSG00000187079	TEAD1	F2	2	11.1343269009002	0.232107234014636	27
GSE162694	ENSG00000187079	TEAD1	F3	3	11.1750673199603	0.512818615778949	8
GSE162694	ENSG00000187079	TEAD1	F4	4	11.238597279481	0.206657507318028	12
GSE162694	ENSG00000074219	TEAD2	F0	0	7.07664223955041	1.24125000195289	35
GSE162694	ENSG00000074219	TEAD2	F1	1	6.56013785900526	1.0222503009017	30
GSE162694	ENSG00000074219	TEAD2	F2	2	7.09868144142054	1.10114972383812	27
GSE162694	ENSG00000074219	TEAD2	F3	3	7.5617178398533	0.75907132853441	8
GSE162694	ENSG00000074219	TEAD2	F4	4	7.33836557059571	1.06387944783827	12
GSE162694	ENSG00000007866	TEAD3	F0	0	7.32165011786325	0.540319332536586	35
GSE162694	ENSG00000007866	TEAD3	F1	1	6.9912597853574	0.497943868665577	30
GSE162694	ENSG00000007866	TEAD3	F2	2	6.98463936818481	0.429545562446532	27
GSE162694	ENSG00000007866	TEAD3	F3	3	7.05888051332129	0.432626419641956	8
GSE162694	ENSG00000007866	TEAD3	F4	4	7.40826889010065	0.459142440802159	12
GSE162694	ENSG00000197905	TEAD4	F0	0	3.89647629768326	0.728664004099221	35
GSE162694	ENSG00000197905	TEAD4	F1	1	3.7085961913849	0.887113665175131	30
GSE162694	ENSG00000197905	TEAD4	F2	2	3.89025175792989	0.600699334913617	27
GSE162694	ENSG00000197905	TEAD4	F3	3	4.10929465800274	0.782910698024476	8
GSE162694	ENSG00000197905	TEAD4	F4	4	4.85411106590777	1.02883929991756	12
GSE162694	ENSG00000138336	TET1	F0	0	8.20291246658925	0.418329052634306	35
GSE162694	ENSG00000138336	TET1	F1	1	8.30623268784597	0.377038553543189	30
GSE162694	ENSG00000138336	TET1	F2	2	8.29788991527628	0.311655382555443	27
GSE162694	ENSG00000138336	TET1	F3	3	8.16082455520616	0.399991903662702	8
GSE162694	ENSG00000138336	TET1	F4	4	7.98478494797849	0.370554142867748	12
GSE162694	ENSG00000168769	TET2	F0	0	11.1356289511824	0.354287765888477	35
GSE162694	ENSG00000168769	TET2	F1	1	11.1562875389288	0.315780580125594	30
GSE162694	ENSG00000168769	TET2	F2	2	11.1157657857718	0.303382003538391	27
GSE162694	ENSG00000168769	TET2	F3	3	11.0048703535371	0.263182968471719	8
GSE162694	ENSG00000168769	TET2	F4	4	10.7597440549599	0.390513124902145	12
GSE162694	ENSG00000187605	TET3	F0	0	9.42741551622727	0.331089598821225	35
GSE162694	ENSG00000187605	TET3	F1	1	9.3029671843828	0.331869712908888	30
GSE162694	ENSG00000187605	TET3	F2	2	9.25075606342777	0.255971997322857	27
GSE162694	ENSG00000187605	TET3	F3	3	9.36465305828504	0.21864355610781	8
GSE162694	ENSG00000187605	TET3	F4	4	9.0443606868555	0.495766826537453	12
GSE162694	ENSG00000137076	TLN1	F0	0	11.8175012146241	0.508286005454193	35
GSE162694	ENSG00000137076	TLN1	F1	1	11.7644364667976	0.536213101552947	30
GSE162694	ENSG00000137076	TLN1	F2	2	11.6564437486172	0.367187532634955	27
GSE162694	ENSG00000137076	TLN1	F3	3	11.7577662572068	0.367688584641929	8
GSE162694	ENSG00000137076	TLN1	F4	4	12.5478138736663	0.526487053570663	12
GSE162694	ENSG00000120802	TMPO	F0	0	10.5605006342109	0.513218978232133	35
GSE162694	ENSG00000120802	TMPO	F1	1	10.4583901641019	0.559345697090978	30
GSE162694	ENSG00000120802	TMPO	F2	2	10.5102840735442	0.399863844026941	27
GSE162694	ENSG00000120802	TMPO	F3	3	10.5940998513187	0.704382828669954	8
GSE162694	ENSG00000120802	TMPO	F4	4	10.8481178049283	0.668396870863015	12
GSE162694	ENSG00000047410	TPR	F0	0	12.0076794959041	0.315168698230497	35
GSE162694	ENSG00000047410	TPR	F1	1	11.935465821727	0.316439562241813	30
GSE162694	ENSG00000047410	TPR	F2	2	12.0887291914396	0.220398602418466	27
GSE162694	ENSG00000047410	TPR	F3	3	12.0328431474957	0.363269685714359	8
GSE162694	ENSG00000047410	TPR	F4	4	12.0955892162309	0.243242777747307	12
GSE162694	ENSG00000123416	TUBA1B	F0	0	9.56969108445548	0.577447959608749	35
GSE162694	ENSG00000123416	TUBA1B	F1	1	9.65729498214796	0.831736784370139	30
GSE162694	ENSG00000123416	TUBA1B	F2	2	9.58261539458761	0.50845844702119	27
GSE162694	ENSG00000123416	TUBA1B	F3	3	9.66141313911892	0.790996895738286	8
GSE162694	ENSG00000123416	TUBA1B	F4	4	10.6751466390629	0.734847694011615	12
GSE162694	ENSG00000035403	VCL	F0	0	9.80450159970263	0.825613099081942	35
GSE162694	ENSG00000035403	VCL	F1	1	9.80912467169893	0.471652358406543	30
GSE162694	ENSG00000035403	VCL	F2	2	9.9137321248447	0.452017670852635	27
GSE162694	ENSG00000035403	VCL	F3	3	10.0655132987108	0.611315807501751	8
GSE162694	ENSG00000035403	VCL	F4	4	10.9090297862132	0.585876636606367	12
GSE162694	ENSG00000026025	VIM	F0	0	10.9337137067095	0.674082273147169	35
GSE162694	ENSG00000026025	VIM	F1	1	10.8948710379037	0.626242470407316	30
GSE162694	ENSG00000026025	VIM	F2	2	11.2378298306165	0.559119663760545	27
GSE162694	ENSG00000026025	VIM	F3	3	11.7374636558038	0.333191902295772	8
GSE162694	ENSG00000026025	VIM	F4	4	12.376694639736	0.931188221889823	12
GSE162694	ENSG00000018408	WWTR1	F0	0	9.74235551544836	0.292828760260084	35
GSE162694	ENSG00000018408	WWTR1	F1	1	9.77924761346371	0.340326512248854	30
GSE162694	ENSG00000018408	WWTR1	F2	2	9.7833187039716	0.284119795250429	27
GSE162694	ENSG00000018408	WWTR1	F3	3	9.75451214831341	0.279771309782155	8
GSE162694	ENSG00000018408	WWTR1	F4	4	10.5306306930152	0.47180143091205	12
GSE162694	ENSG00000137693	YAP1	F0	0	10.2364698581831	0.239581051093278	35
GSE162694	ENSG00000137693	YAP1	F1	1	10.2572169711226	0.220549252604575	30
GSE162694	ENSG00000137693	YAP1	F2	2	10.2862948479997	0.288795796505258	27
GSE162694	ENSG00000137693	YAP1	F3	3	10.3902831081339	0.34310568525328	8
GSE162694	ENSG00000137693	YAP1	F4	4	10.7424225676256	0.391348509890279	12
GSE162694	ENSG00000185728	YTHDF3	F0	0	10.9588083048052	0.336903628205651	35
GSE162694	ENSG00000185728	YTHDF3	F1	1	11.0491582505227	0.324649441919699	30
GSE162694	ENSG00000185728	YTHDF3	F2	2	10.9375066256311	0.246869847493936	27
GSE162694	ENSG00000185728	YTHDF3	F3	3	10.8043366741266	0.210818783740956	8
GSE162694	ENSG00000185728	YTHDF3	F4	4	11.1425940169054	0.41428845953459	12
