Ensembl_ID	Gene_symbol	baseMean	padj_lrt	sig_lrt	n_baseline_sig	baseline_dirs	first_stage_diff	baseline_hits	n_strata_sig	strata_dirs	strata_hits	class
ENSG00000185347	TEDC1	149.24955449038185	0.002225868189194076	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000152034	MCHR2	4.093089740094379	0.002226736411696063	TRUE	1	down	4	F4_vs_F0	1	down	F4_vs_F2	baseline_and_strata
ENSG00000111087	GLI1	21.638389482048215	0.0022572246080798906	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000117971	CHRNB4	19.019851511011485	0.0023053409727048597	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000128271	ADORA2A	52.58176698106941	0.0023455962774227065	TRUE	1	down	4	F4_vs_F0	1	down	F4_vs_F1	baseline_and_strata
ENSG00000188624	IGFL3	3.7668933073379143	0.0023975318484056735	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000101425	BPI	20.536217960903112	0.0024001724623873874	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000235602	POU5F1P3	3.3511977736955876	0.002401537582099269	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F3	baseline_and_strata
ENSG00000175084	DES	23.38935058217002	0.002432613272278379	TRUE	1	down	2	F2_vs_F0	1	up	F3_vs_F2	baseline_and_strata
ENSG00000161681	SHANK1	10.185568687631712	0.002527054793336739	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F3	baseline_and_strata
ENSG00000011028	MRC2	206.7831981948633	0.002548886877480787	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000180764	PIPSL	30.00118848189865	0.0025507031642721754	TRUE	1	down	4	F4_vs_F0	1	down	F4_vs_F2	baseline_and_strata
ENSG00000248713	C4orf54	2.1643664735753223	0.002632611606613625	TRUE	1	up	3	F3_vs_F0	1	down	F4_vs_F3	baseline_and_strata
ENSG00000101349	PAK5	8.070638445516687	0.002650439418400946	TRUE	1	up	4	F4_vs_F0	1	up	F3_vs_F1	baseline_and_strata
ENSG00000159840	ZYX	440.1034912686716	0.0026541281540907588	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000181690	PLAG1	41.339897944435066	0.002714423136447736	TRUE	1	down	4	F4_vs_F0	1	down	F4_vs_F1	baseline_and_strata
ENSG00000168955	TM4SF20	15.095379341398123	0.0027705556258056574	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000257446	ZNF878	3.511931001673763	0.0027738921941673172	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000147509	RGS20	7.108650975980697	0.002782551822624646	TRUE	1	down	4	F4_vs_F0	3	down	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000136425	CIB2	11.0757841808013	0.002852958628831544	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000145113	MUC4	38.422213806499634	0.0028569081874706055	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F3	baseline_and_strata
ENSG00000038295	TLL1	16.554453204547062	0.002859580669900837	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000111664	GNB3	5.8540701030048305	0.002872083968762466	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000115850	LCT	4.473272399023883	0.00289064264114831	TRUE	1	down	4	F4_vs_F0	3	down	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000181626	ANKRD62	13.464283016258614	0.0029210568471326383	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000166527	CLEC4D	2.3504272523980747	0.0029331025988784173	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000172468	HSFY1	4.203267391920159	0.0030499255346398114	TRUE	1	down	4	F4_vs_F0	1	down	F4_vs_F2	baseline_and_strata
ENSG00000126709	IFI6	655.4463637004518	0.003076999779997394	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000213892	CEACAM16	9.459270208046707	0.0030776760522744813	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000196482	ESRRG	82.96037225815685	0.0030907591760002966	TRUE	1	up	3	F3_vs_F0	1	up	F3_vs_F1	baseline_and_strata
ENSG00000148082	SHC3	4.483283421072495	0.0030918911325863653	TRUE	1	up	3	F3_vs_F0	1	up	F3_vs_F1	baseline_and_strata
ENSG00000156269	NAA11	3.858831796132336	0.0031002936311601186	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000204246	OR13C3	2.8073437556842444	0.003195472507439749	TRUE	1	down	4	F4_vs_F0	3	down	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000082293	COL19A1	50.21498826792685	0.0032841711709422684	TRUE	1	down	4	F4_vs_F0	1	down	F4_vs_F2	baseline_and_strata
ENSG00000123572	NRK	74.19347185801955	0.003307467677219824	TRUE	1	down	4	F4_vs_F0	3	down	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000240280	TCAM1P	10.744738561590205	0.0033262685898372774	TRUE	1	down	4	F4_vs_F0	1	down	F4_vs_F1	baseline_and_strata
ENSG00000136839	OR13C9	2.34300651540265	0.0034088379874514948	TRUE	1	down	4	F4_vs_F0	3	down	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000165076	PRSS37	6.054536718940799	0.0034194065423509027	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000100146	SOX10	12.449851180595264	0.0034277932022968166	TRUE	1	down	4	F4_vs_F0	1	down	F4_vs_F3	baseline_and_strata
ENSG00000172318	B3GALT1	11.552234197956494	0.0034422752159556304	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000105392	CRX	43.74186218956211	0.003457347651689645	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000180347	ITPRID1	9.53223458049557	0.003468310577093998	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000174946	GPR171	41.25890055623312	0.003520647695158869	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000185674	LYG2	5.078032596822007	0.0035830795124732005	TRUE	1	down	4	F4_vs_F0	3	down	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000186334	SLC36A3	8.513261793905984	0.003671588181045948	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000155816	FMN2	7.924822406934708	0.003804868422741922	TRUE	1	down	4	F4_vs_F0	3	down	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
